id,X,Y,Z,tonne,slope,au_ppm,cu_pct,block_val
23182,795.0,105.0,255.0,61200.012,50.0,0.0,0.0,-299880.0588
23183,795.0,105.0,285.0,61200.012,50.0,0.0,0.0,-299880.0588
23184,795.0,105.0,315.0,61200.012,50.0,0.0,0.0,-299880.0588
23185,795.0,105.0,345.0,61200.012,50.0,0.0,0.0,-299880.0588
23186,795.0,105.0,375.0,61200.012,50.0,0.0,0.0,-299880.0588
23187,795.0,105.0,405.0,49922.157,50.0,0.0,0.0,-244618.5693
23188,795.0,135.0,15.0,61200.012,50.0,0.0,0.0,-299880.0588
23189,795.0,135.0,45.0,61200.012,50.0,0.0,0.0,-299880.0588
23190,795.0,135.0,75.0,61200.012,50.0,0.0,0.0,-299880.0588
23191,795.0,135.0,105.0,61200.012,50.0,0.0,0.0,-299880.0588
23192,795.0,135.0,135.0,61200.012,50.0,0.0,0.0,-299880.0588
23193,795.0,135.0,165.0,61200.012,50.0,0.0,0.0,-299880.0588
23194,795.0,135.0,195.0,61200.012,50.0,0.0,0.0,-299880.0588
23195,795.0,135.0,225.0,61200.012,50.0,0.0,0.0,-299880.0588
23196,795.0,135.0,255.0,61200.012,50.0,0.0,0.0,-299880.0588
23197,795.0,135.0,285.0,61200.012,50.0,0.0,0.0,-299880.0588
23198,795.0,135.0,315.0,61200.012,50.0,0.0,0.0,-299880.0588
23199,795.0,135.0,345.0,61200.012,50.0,0.0,0.0,-299880.0588
23200,795.0,135.0,375.0,61200.012,50.0,0.0,0.0,-299880.0588
23201,795.0,135.0,405.0,51203.625,50.0,0.0,0.0,-250897.7625
23202,795.0,165.0,15.0,61200.012,50.0,0.0,0.0,-299880.0588
23203,795.0,165.0,45.0,61200.012,50.0,0.0,0.0,-299880.0588
23204,795.0,165.0,75.0,61200.012,50.0,0.0,0.0,-299880.0588
23205,795.0,165.0,105.0,61200.012,50.0,0.0,0.0,-299880.0588
23206,795.0,165.0,135.0,61200.012,50.0,0.0,0.0,-299880.0588
23207,795.0,165.0,165.0,61200.012,50.0,0.0,0.0,-299880.0588
23208,795.0,165.0,195.0,61200.012,50.0,0.0,0.0,-299880.0588
23209,795.0,165.0,225.0,61200.012,50.0,0.0,0.0,-299880.0588
23210,795.0,165.0,255.0,61200.012,50.0,0.0,0.0,-299880.0588
23211,795.0,165.0,285.0,61200.012,50.0,0.0,0.0,-299880.0588
23212,795.0,165.0,315.0,61200.012,50.0,0.0,0.0,-299880.0588
23213,795.0,165.0,345.0,61200.012,50.0,0.0,0.0,-299880.0588
23214,795.0,165.0,375.0,61200.012,50.0,0.0,0.0,-299880.0588
23215,795.0,165.0,405.0,50966.29,50.0,0.0,0.0,-249734.821
23216,795.0,195.0,15.0,61200.012,50.0,0.0,0.0,-299880.0588
23217,795.0,195.0,45.0,61200.012,50.0,0.0,0.0,-299880.0588
23218,795.0,195.0,75.0,61200.012,50.0,0.0,0.0,-299880.0588
23219,795.0,195.0,105.0,61200.012,50.0,0.0,0.0,-299880.0588
23220,795.0,195.0,135.0,61200.012,50.0,0.0,0.0,-299880.0588
23221,795.0,195.0,165.0,61200.012,50.0,0.0,0.0,-299880.0588
23222,795.0,195.0,195.0,61200.012,50.0,0.0,0.0,-299880.0588
23223,795.0,195.0,225.0,61200.012,50.0,0.0,0.0,-299880.0588
23224,795.0,195.0,255.0,61200.012,50.0,0.0,0.0,-299880.0588
23225,795.0,195.0,285.0,61200.012,50.0,0.0,0.0,-299880.0588
23226,795.0,195.0,315.0,61200.012,50.0,0.0,0.0,-299880.0588
23227,795.0,195.0,345.0,61200.012,50.0,0.0,0.0,-299880.0588
23228,795.0,195.0,375.0,61200.012,50.0,0.0,0.0,-299880.0588
23229,795.0,195.0,405.0,50270.531,50.0,0.0,0.0,-246325.6019
23230,795.0,225.0,15.0,61200.012,50.0,0.0,0.0,-299880.0588
23231,795.0,225.0,45.0,61200.012,50.0,0.0,0.0,-299880.0588
23232,795.0,225.0,75.0,61200.012,50.0,0.0,0.0,-299880.0588
23233,795.0,225.0,105.0,61200.012,50.0,0.0,0.0,-299880.0588
23234,795.0,225.0,135.0,61200.012,50.0,0.0,0.0,-299880.0588
23235,795.0,225.0,165.0,61200.012,50.0,0.0,0.0,-299880.0588
23236,795.0,225.0,195.0,61200.012,50.0,0.0,0.0,-299880.0588
23237,795.0,225.0,225.0,61200.012,50.0,0.0,0.0,-299880.0588
23238,795.0,225.0,255.0,61200.012,50.0,0.0,0.0,-299880.0588
23239,795.0,225.0,285.0,61200.012,50.0,0.0,0.0,-299880.0588
23240,795.0,225.0,315.0,61200.012,50.0,0.0,0.0,-299880.0588
23241,795.0,225.0,345.0,61200.012,50.0,0.0,0.0,-299880.0588
23242,795.0,225.0,375.0,61200.012,50.0,0.0,0.0,-299880.0588
23243,795.0,225.0,405.0,49736.374,50.0,0.0,0.0,-243708.23260000002
23244,795.0,255.0,15.0,61200.012,50.0,0.0,0.0,-299880.0588
23245,795.0,255.0,45.0,61200.012,50.0,0.0,0.0,-299880.0588
23246,795.0,255.0,75.0,61200.012,50.0,0.0,0.0,-299880.0588
23247,795.0,255.0,105.0,61200.012,50.0,0.0,0.0,-299880.0588
23248,795.0,255.0,135.0,61200.012,50.0,0.0,0.0,-299880.0588
23249,795.0,255.0,165.0,61200.012,50.0,0.0,0.0,-299880.0588
23250,795.0,255.0,195.0,61200.012,50.0,0.0,0.0,-299880.0588
23251,795.0,255.0,225.0,61200.012,50.0,0.0,0.0,-299880.0588
23252,795.0,255.0,255.0,61200.012,50.0,0.0,0.0,-299880.0588
23253,795.0,255.0,285.0,61200.012,50.0,0.0,0.0,-299880.0588
23254,795.0,255.0,315.0,61200.012,50.0,0.0,0.0,-299880.0588
23255,795.0,255.0,345.0,61200.012,50.0,0.0,0.0,-299880.0588
23256,795.0,255.0,375.0,61200.012,50.0,0.0,0.0,-299880.0588
23257,795.0,255.0,405.0,49574.337,50.0,0.0,0.0,-242914.2513
23258,795.0,285.0,15.0,61200.012,50.0,0.0,0.0,-299880.0588
23259,795.0,285.0,45.0,61200.012,50.0,0.0,0.0,-299880.0588
23260,795.0,285.0,75.0,61200.012,50.0,0.0,0.0,-299880.0588
23261,795.0,285.0,105.0,61200.012,50.0,0.0,0.0,-299880.0588
23262,795.0,285.0,135.0,61200.012,50.0,0.0,0.0,-299880.0588
23263,795.0,285.0,165.0,61200.012,50.0,0.0,0.0,-299880.0588
23264,795.0,285.0,195.0,61200.012,50.0,0.0,0.0,-299880.0588
23265,795.0,285.0,225.0,61200.012,50.0,0.0,0.0,-299880.0588
23266,795.0,285.0,255.0,61200.012,50.0,0.0,0.0,-299880.0588
23267,795.0,285.0,285.0,61200.012,50.0,0.0,0.0,-299880.0588
23268,795.0,285.0,315.0,61200.012,50.0,0.0,0.0,-299880.0588
23269,795.0,285.0,345.0,61200.012,50.0,0.0,0.0,-299880.0588
23270,795.0,285.0,375.0,61200.012,50.0,0.0,0.0,-299880.0588
23271,795.0,285.0,405.0,50725.826,50.0,0.0,0.0,-248556.5474
23272,795.0,315.0,15.0,61200.012,50.0,0.0,0.0,-299880.0588
23273,795.0,315.0,45.0,61200.012,50.0,0.0,0.0,-299880.0588
23274,795.0,315.0,75.0,61200.012,50.0,0.0,0.0,-299880.0588
23275,795.0,315.0,105.0,61200.012,50.0,0.0,0.0,-299880.0588
23276,795.0,315.0,135.0,61200.012,50.0,0.0,0.0,-299880.0588
23277,795.0,315.0,165.0,61200.012,50.0,0.0,0.0,-299880.0588
23278,795.0,315.0,195.0,61200.012,50.0,0.0,0.0,-299880.0588
23279,795.0,315.0,225.0,61200.012,50.0,0.0,0.0,-299880.0588
23280,795.0,315.0,255.0,61200.012,50.0,0.0,0.0,-299880.0588
23281,795.0,315.0,285.0,61200.012,50.0,0.0,0.0,-299880.0588
23282,795.0,315.0,315.0,61200.012,50.0,0.0,0.0,-299880.0588
23283,795.0,315.0,345.0,61200.012,50.0,0.0,0.0,-299880.0588
23284,795.0,315.0,375.0,61200.012,50.0,0.0,0.0,-299880.0588
23285,795.0,315.0,405.0,54173.603,50.0,0.0,0.0,-265450.6547
23286,795.0,345.0,15.0,61200.012,50.0,0.0,0.0,-299880.0588
23287,795.0,345.0,45.0,61200.012,50.0,0.0,0.0,-299880.0588
23288,795.0,345.0,75.0,61200.012,50.0,0.0,0.0,-299880.0588
23289,795.0,345.0,105.0,61200.012,50.0,0.0,0.0,-299880.0588
23290,795.0,345.0,135.0,61200.012,50.0,0.0,0.0,-299880.0588
23291,795.0,345.0,165.0,61200.012,50.0,0.0,0.0,-299880.0588
23292,795.0,345.0,195.0,61200.012,50.0,0.0,0.0,-299880.0588
23293,795.0,345.0,225.0,61200.012,50.0,0.0,0.0,-299880.0588
23294,795.0,345.0,255.0,61200.012,50.0,0.0,0.0,-299880.0588
23295,795.0,345.0,285.0,61200.012,50.0,0.0,0.0,-299880.0588
23296,795.0,345.0,315.0,61200.012,50.0,0.0,0.0,-299880.0588
23297,795.0,345.0,345.0,61200.012,50.0,0.0,0.0,-299880.0588
23298,795.0,345.0,375.0,61200.012,50.0,0.0,0.0,-299880.0588
23299,795.0,345.0,405.0,58279.476,50.0,0.0,0.0,-285569.4324
23300,795.0,375.0,15.0,61200.012,50.0,0.0,0.0,-299880.0588
23301,795.0,375.0,45.0,61200.012,50.0,0.0,0.0,-299880.0588
23302,795.0,375.0,75.0,61200.012,50.0,0.0,0.0,-299880.0588
23303,795.0,375.0,105.0,61200.012,50.0,0.0,0.0,-299880.0588
23304,795.0,375.0,135.0,61200.012,50.0,0.0,0.0,-299880.0588
23305,795.0,375.0,165.0,61200.012,50.0,0.0,0.0,-299880.0588
23306,795.0,375.0,195.0,61200.012,50.0,0.0,0.0,-299880.0588
23307,795.0,375.0,225.0,61200.012,50.0,0.0,0.0,-299880.0588
23308,795.0,375.0,255.0,61200.012,50.0,0.0,0.0,-299880.0588
23309,795.0,375.0,285.0,61200.012,50.0,0.0,0.0,-299880.0588
23310,795.0,375.0,315.0,61200.012,50.0,0.0,0.0,-299880.0588
23311,795.0,375.0,345.0,61200.012,50.0,0.0,0.0,-299880.0588
23312,795.0,375.0,375.0,61200.012,50.0,0.0,0.0,-299880.0588
23313,795.0,375.0,405.0,61001.011,50.0,0.0,0.0,-298904.95389999996
23314,795.0,375.0,435.0,1031.464,50.0,0.0,0.0,-5054.1736
23315,795.0,405.0,15.0,61200.012,50.0,0.0,0.0,-299880.0588
23316,795.0,405.0,45.0,61200.012,50.0,0.0,0.0,-299880.0588
23317,795.0,405.0,75.0,61200.012,50.0,0.0,0.0,-299880.0588
23318,795.0,405.0,105.0,61200.012,50.0,0.0,0.0,-299880.0588
23319,795.0,405.0,135.0,61200.012,50.0,0.0,0.0,-299880.0588
23320,795.0,405.0,165.0,61200.012,50.0,0.0,0.0,-299880.0588
23321,795.0,405.0,195.0,61200.012,50.0,0.0,0.0,-299880.0588
23322,795.0,405.0,225.0,61200.012,50.0,0.0,0.0,-299880.0588
23323,795.0,405.0,255.0,61200.012,50.0,0.0,0.0,-299880.0588
23324,795.0,405.0,285.0,61200.012,50.0,0.0,0.0,-299880.0588
23325,795.0,405.0,315.0,61200.012,50.0,0.0,0.0,-299880.0588
23326,795.0,405.0,345.0,61200.012,50.0,0.0,0.0,-299880.0588
23327,795.0,405.0,375.0,61200.012,50.0,0.0,0.0,-299880.0588
23328,795.0,405.0,405.0,61200.012,50.0,0.0,0.0,-299880.0588
23329,795.0,405.0,435.0,3046.303,50.0,0.0,0.0,-14926.884699999999
23330,795.0,435.0,15.0,61200.012,50.0,0.0,0.0,-299880.0588
23331,795.0,435.0,45.0,61200.012,50.0,0.0,0.0,-299880.0588
23332,795.0,435.0,75.0,61200.012,50.0,0.0,0.0,-299880.0588
23333,795.0,435.0,105.0,61200.012,50.0,0.0,0.0,-299880.0588
23334,795.0,435.0,135.0,61200.012,50.0,0.0,0.0,-299880.0588
23335,795.0,435.0,165.0,61200.012,50.0,0.0,0.0,-299880.0588
23336,795.0,435.0,195.0,61200.012,50.0,0.0,0.0,-299880.0588
23337,795.0,435.0,225.0,61200.012,50.0,0.0,0.0,-299880.0588
23338,795.0,435.0,255.0,61200.012,50.0,0.0,0.0,-299880.0588
23339,795.0,435.0,285.0,61200.012,50.0,0.0,0.0,-299880.0588
23340,795.0,435.0,315.0,61200.012,50.0,0.0,0.0,-299880.0588
23341,795.0,435.0,345.0,61200.012,50.0,0.0,0.0,-299880.0588
23342,795.0,435.0,375.0,61200.012,50.0,0.0,0.0,-299880.0588
23343,795.0,435.0,405.0,62400.013,50.0,0.0,0.0,-305760.0637
23344,795.0,435.0,435.0,4956.418,50.0,0.0,0.0,-24286.4482
23345,795.0,465.0,15.0,61200.012,50.0,0.0,0.0,-299880.0588
23346,795.0,465.0,45.0,61200.012,50.0,0.0,0.0,-299880.0588
23347,795.0,465.0,75.0,61200.012,50.0,0.0,0.0,-299880.0588
23348,795.0,465.0,105.0,61200.012,50.0,0.0,0.0,-299880.0588
23349,795.0,465.0,135.0,61200.012,50.0,0.0,0.0,-299880.0588
23350,795.0,465.0,165.0,61200.012,50.0,0.0,0.0,-299880.0588
23351,795.0,465.0,195.0,61200.012,50.0,0.0,0.0,-299880.0588
23352,795.0,465.0,225.0,61200.012,50.0,0.0,0.0,-299880.0588
23353,795.0,465.0,255.0,61200.012,50.0,0.0,0.0,-299880.0588
23354,795.0,465.0,285.0,61200.012,50.0,0.0,0.0,-299880.0588
23355,795.0,465.0,315.0,61200.012,50.0,0.0,0.0,-299880.0588
23356,795.0,465.0,345.0,61200.012,50.0,0.0,0.0,-299880.0588
23357,795.0,465.0,375.0,61200.012,50.0,0.0,0.0,-299880.0588
23358,795.0,465.0,405.0,64800.018,50.0,0.0,0.0,-317520.0882
23359,795.0,465.0,435.0,5905.189,50.0,0.0,0.0,-28935.4261
23360,795.0,495.0,15.0,61200.012,50.0,0.0,0.0,-299880.0588
23361,795.0,495.0,45.0,61200.012,50.0,0.0,0.0,-299880.0588
23362,795.0,495.0,75.0,61200.012,50.0,0.0,0.0,-299880.0588
23363,795.0,495.0,105.0,61200.012,50.0,0.0,0.0,-299880.0588
23364,795.0,495.0,135.0,61200.012,50.0,0.0,0.0,-299880.0588
23365,795.0,495.0,165.0,61200.012,50.0,0.0,0.0,-299880.0588
23366,795.0,495.0,195.0,61200.012,50.0,0.0,0.0,-299880.0588
23367,795.0,495.0,225.0,61200.012,50.0,0.0,0.0,-299880.0588
23368,795.0,495.0,255.0,61200.012,50.0,0.0,0.0,-299880.0588
23369,795.0,495.0,285.0,61200.012,50.0,0.0,0.0,-299880.0588
23370,795.0,495.0,315.0,61200.012,50.0,0.0,0.0,-299880.0588
23371,795.0,495.0,345.0,61200.012,50.0,0.0,0.0,-299880.0588
23372,795.0,495.0,375.0,61200.012,50.0,0.0,0.0,-299880.0588
23373,795.0,495.0,405.0,64318.741,50.0,0.0,0.0,-315161.8309
23374,795.0,495.0,435.0,2265.042,50.0,0.0,0.0,-11098.7058
23375,795.0,525.0,15.0,61200.012,50.0,0.0,0.0,-299880.0588
23376,795.0,525.0,45.0,61200.012,50.0,0.0,0.0,-299880.0588
23377,795.0,525.0,75.0,61200.012,50.0,0.0,0.0,-299880.0588
23378,795.0,525.0,105.0,61200.012,50.0,0.0,0.0,-299880.0588
23379,795.0,525.0,135.0,61200.012,50.0,0.0,0.0,-299880.0588
23380,795.0,525.0,165.0,61200.012,50.0,0.0,0.0,-299880.0588
23381,795.0,525.0,195.0,61200.012,50.0,0.0,0.0,-299880.0588
23382,795.0,525.0,225.0,61200.012,50.0,0.0,0.0,-299880.0588
23383,795.0,525.0,255.0,61200.012,50.0,0.0,0.0,-299880.0588
23384,795.0,525.0,285.0,61200.012,50.0,0.0,0.0,-299880.0588
23385,795.0,525.0,315.0,61200.012,50.0,0.0,0.0,-299880.0588
23386,795.0,525.0,345.0,61200.012,50.0,0.0,0.0,-299880.0588
23387,795.0,525.0,375.0,61200.012,50.0,0.0,0.0,-299880.0588
23388,795.0,525.0,405.0,59420.097,50.0,0.0,0.0,-291158.4753
23389,795.0,555.0,15.0,61200.012,50.0,0.0,0.0,-299880.0588
23390,795.0,555.0,45.0,61200.012,50.0,0.0,0.0,-299880.0588
23391,795.0,555.0,75.0,61200.012,50.0,0.0,0.0,-299880.0588
23392,795.0,555.0,105.0,61760.0,50.0,0.019961135,0.028205952,-302624.0
23393,795.0,555.0,135.0,61200.012,50.0,0.0,0.0,-299880.0588
23394,795.0,555.0,165.0,61200.012,50.0,0.0,0.0,-299880.0588
23395,795.0,555.0,195.0,61200.012,50.0,0.0,0.0,-299880.0588
23396,795.0,555.0,225.0,61200.012,50.0,0.0,0.0,-299880.0588
23397,795.0,555.0,255.0,61200.012,50.0,0.0,0.0,-299880.0588
23398,795.0,555.0,285.0,61200.012,50.0,0.0,0.0,-299880.0588
23399,795.0,555.0,315.0,61200.012,50.0,0.0,0.0,-299880.0588
23400,795.0,555.0,345.0,61200.012,50.0,0.0,0.0,-299880.0588
23401,795.0,555.0,375.0,61200.012,50.0,0.0,0.0,-299880.0588
23402,795.0,555.0,405.0,52061.005,50.0,0.0,0.0,-255098.9245
23403,795.0,585.0,15.0,61200.012,50.0,0.0,0.0,-299880.0588
23404,795.0,585.0,45.0,61200.012,50.0,0.0,0.0,-299880.0588
23405,795.0,585.0,75.0,61480.0,50.0,0.013077421,0.014821077,-301252.0
23406,795.0,585.0,105.0,68520.0,50.0,0.183829528,0.237022753,-335748.0
23407,795.0,585.0,135.0,67520.0,50.0,0.098832921,0.152417035,-330848.0
23408,795.0,585.0,165.0,64080.0,50.0,0.041404483,0.061479384,-313992.0
23409,795.0,585.0,195.0,61880.0,50.0,0.007795732,0.010827406,-303212.0
23410,795.0,585.0,225.0,61200.012,50.0,0.0,0.0,-299880.0588
23411,795.0,585.0,255.0,61200.012,50.0,0.0,0.0,-299880.0588
23412,795.0,585.0,285.0,61200.012,50.0,0.0,0.0,-299880.0588
23413,795.0,585.0,315.0,61200.012,50.0,0.0,0.0,-299880.0588
23414,795.0,585.0,345.0,61200.012,50.0,0.0,0.0,-299880.0588
23415,795.0,585.0,375.0,61200.012,50.0,0.0,0.0,-299880.0588
23416,795.0,585.0,405.0,42454.014,50.0,0.0,0.0,-208024.6686
23417,795.0,615.0,15.0,61200.012,50.0,0.0,0.0,-299880.0588
23418,795.0,615.0,45.0,61200.012,50.0,0.0,0.0,-299880.0588
23419,795.0,615.0,75.0,67160.0,50.0,0.225062524,0.258183427,-329084.0
23420,795.0,615.0,105.0,72360.001,50.0,0.261111108,0.319999996,-354564.0049
23421,795.0,615.0,135.0,72360.001,50.0,0.181481479,0.266666663,-354564.0049
23422,795.0,615.0,165.0,71120.003,50.0,0.141687283,0.215922376,-348488.0147
23423,795.0,615.0,195.0,70000.0,50.0,0.137062841,0.190279978,-343000.0
23424,795.0,615.0,225.0,65880.0,50.0,0.072003629,0.093564037,-322812.0
23425,795.0,615.0,255.0,63800.0,50.0,0.030664572,0.037805636,-312620.0
23426,795.0,615.0,285.0,61200.012,50.0,0.0,0.0,-299880.0588
23427,795.0,615.0,315.0,61200.012,50.0,0.0,0.0,-299880.0588
23428,795.0,615.0,345.0,61200.012,50.0,0.0,0.0,-299880.0588
23429,795.0,615.0,375.0,61200.012,50.0,0.0,0.0,-299880.0588
23430,795.0,615.0,405.0,34194.069,50.0,0.0,0.0,-167550.93810000003
23431,795.0,645.0,15.0,73199.997,50.0,0.550375706,0.4128757,1585.4581981643569
23432,795.0,645.0,45.0,70670.0,50.0,0.395020529,0.36869111,-346283.0
23433,795.0,645.0,75.0,72989.998,50.0,0.487257172,0.522109892,-357650.9902
23434,795.0,645.0,105.0,72360.001,50.0,0.280370366,0.333703699,-354564.0049
23435,795.0,645.0,135.0,72360.001,50.0,0.237777774,0.348148143,-354564.0049
23436,795.0,645.0,165.0,72360.001,50.0,0.194074071,0.346666662,-354564.0049
23437,795.0,645.0,195.0,72360.001,50.0,0.16259259,0.261851848,-354564.0049
23438,795.0,645.0,225.0,72360.001,50.0,0.17222222,0.236296293,-354564.0049
23439,795.0,645.0,255.0,72080.002,50.0,0.148351827,0.190366254,-353192.0098
23440,795.0,645.0,285.0,64200.0,50.0,0.029221178,0.035482859,-314580.0
23441,795.0,645.0,315.0,61200.012,50.0,0.0,0.0,-299880.0588
23442,795.0,645.0,345.0,61200.012,50.0,0.0,0.0,-299880.0588
23443,795.0,645.0,375.0,61200.012,50.0,0.0,0.0,-299880.0588
23444,795.0,645.0,405.0,33629.726,50.0,0.0,0.0,-164785.65740000003
23445,795.0,675.0,15.0,74250.0,50.0,0.644074074,0.515185185,69723.40559092449
23446,795.0,675.0,45.0,74250.0,50.0,0.728518519,0.679259259,144359.1049413202
23447,795.0,675.0,75.0,74250.0,50.0,0.782962963,0.796666667,194621.94478491403
23448,795.0,675.0,105.0,74250.0,50.0,0.562592593,0.601111111,42728.301985688624
23449,795.0,675.0,135.0,73340.0,50.0,0.502735233,0.67562998,24691.723151920596
23450,795.0,675.0,165.0,72430.0,50.0,0.300135303,0.55163192,-354907.0
23451,795.0,675.0,195.0,72360.0,50.0,0.238148145,0.397407402,-354564.0
23452,795.0,675.0,225.0,72360.0,50.0,0.203333331,0.2637037,-354564.0
23453,795.0,675.0,255.0,72360.0,50.0,0.167407405,0.199999997,-354564.0
23454,795.0,675.0,285.0,70960.0,50.0,0.13898533,0.145028171,-347704.0
23455,795.0,675.0,315.0,63800.0,50.0,0.034025073,0.030664572,-312620.0
23456,795.0,675.0,345.0,61880.0,50.0,0.006496443,0.005630251,-303212.0
23457,795.0,675.0,375.0,61200.012,50.0,0.0,0.0,-299880.0588
23458,795.0,675.0,405.0,38147.614,50.0,0.0,0.0,-186923.30860000002
23459,795.0,705.0,15.0,74250.0,50.0,0.709259259,0.678518519,134098.16248046246
23460,795.0,705.0,45.0,74250.0,50.0,0.844814815,0.791481481,226181.04925659753
23461,795.0,705.0,75.0,74250.0,50.0,0.827777778,0.688148148,198177.21132151154
23462,795.0,705.0,105.0,74250.0,50.0,0.777037037,0.642592593,163105.9654956283
23463,795.0,705.0,135.0,74250.0,50.0,0.749259259,0.893703704,194791.2738703268
23464,795.0,705.0,165.0,74040.0,50.0,0.527920036,0.917363575,82562.55605257
23465,795.0,705.0,195.0,72990.0,50.0,0.462064679,0.61388274,-357651.0
23466,795.0,705.0,225.0,72360.0,50.0,0.343703699,0.356666662,-354564.0
23467,795.0,705.0,255.0,72360.0,50.0,0.237407404,0.235925923,-354564.0
23468,795.0,705.0,285.0,72360.0,50.0,0.226296293,0.20296296,-354564.0
23469,795.0,705.0,315.0,72360.0,50.0,0.236666663,0.193703701,-354564.0
23470,795.0,705.0,345.0,70840.0,50.0,0.200129859,0.150570291,-347116.0
23471,795.0,705.0,375.0,70000.0,50.0,0.165011429,0.106051429,-343000.0
23472,795.0,705.0,405.0,43447.0,50.0,0.128352807,0.072162961,-212890.3
23473,795.0,735.0,15.0,72750.008,50.0,0.691560061,0.655085839,118040.66389058717
23474,795.0,735.0,45.0,74150.0,50.0,0.769379615,0.737936595,176417.56422664132
23475,795.0,735.0,75.0,74250.0,50.0,0.734074074,0.644444444,140862.12083913473
23476,795.0,735.0,105.0,74250.0,50.0,0.88,0.630740741,215047.89015978982
23477,795.0,735.0,135.0,74250.0,50.0,0.815925926,0.715555556,196998.87304886535
23478,795.0,735.0,165.0,74250.0,50.0,0.68962963,0.842222222,153954.89064973732
23479,795.0,735.0,195.0,74250.0,50.0,0.690740741,0.886296296,162663.25195367308
23480,795.0,735.0,225.0,74040.0,50.0,0.656699073,0.764058607,121889.8553912206
23481,795.0,735.0,255.0,72990.0,50.0,0.440389106,0.43345117,-357651.0
23482,795.0,735.0,285.0,72360.0,50.0,0.335555551,0.280370366,-354564.0
23483,795.0,735.0,315.0,72360.0,50.0,0.40518518,0.355555551,-354564.0
23484,795.0,735.0,345.0,72360.0,50.0,0.404814809,0.331111107,-354564.0
23485,795.0,735.0,375.0,72360.0,50.0,0.350740736,0.204444442,-354564.0
23486,795.0,735.0,405.0,49732.906,50.0,0.267348142,0.136569538,-243691.23940000002
23487,795.0,765.0,15.0,71550.018,50.0,0.519629499,0.669999831,31647.20155428315
23488,795.0,765.0,45.0,73150.002,50.0,0.548516731,0.878270653,85137.86320847803
23489,795.0,765.0,75.0,74250.0,50.0,0.581481481,0.752222222,80512.61192992731
23490,795.0,765.0,105.0,74250.0,50.0,0.78037037,0.581481481,153593.53299654758
23491,795.0,765.0,135.0,74250.0,50.0,0.802222222,0.531481481,155864.23403442762
23492,795.0,765.0,165.0,74250.0,50.0,0.781111111,0.66037037,168524.67830531893
23493,795.0,765.0,195.0,74250.0,50.0,0.762592593,0.743333333,174082.40588072606
23494,795.0,765.0,225.0,74250.0,50.0,0.747037037,0.772592593,171298.42299962824
23495,795.0,765.0,255.0,74250.0,50.0,0.716666667,0.711851852,144136.5620905385
23496,795.0,765.0,285.0,73620.0,50.0,0.665559603,0.642826651,103659.47605985572
23497,795.0,765.0,315.0,72360.0,50.0,0.606296288,0.672222213,76804.85084825545
23498,795.0,765.0,345.0,72360.0,50.0,0.630740732,0.578518511,72495.03152437572
23499,795.0,765.0,375.0,72360.0,50.0,0.55814814,0.244074071,-354564.0
23500,795.0,765.0,405.0,56781.914,50.0,0.301763991,0.104998468,-278231.3786
23501,795.0,795.0,15.0,71550.018,50.0,0.411481378,0.633703544,-350595.0882
23502,795.0,795.0,45.0,72050.018,50.0,0.507293419,0.834621582,55021.49536805099
23503,795.0,795.0,75.0,74150.0,50.0,0.533351301,0.789561678,62010.285325882316
23504,795.0,795.0,105.0,74250.0,50.0,0.743333333,0.552592593,128798.38706786826
23505,795.0,795.0,135.0,74250.0,50.0,0.822962963,0.404814815,143418.71672560554
23506,795.0,795.0,165.0,74250.0,50.0,0.838148148,0.507037037,170244.24129129294
23507,795.0,795.0,195.0,74250.0,50.0,0.804444444,0.617407407,172871.33005926188
23508,795.0,795.0,225.0,74250.0,50.0,0.791111111,0.725925926,185865.5637952441
23509,795.0,795.0,255.0,74250.0,50.0,0.72,0.731111111,149438.95927551866
23510,795.0,795.0,285.0,73760.0,50.0,0.721258115,0.696876337,142840.858365634
23511,795.0,795.0,315.0,72360.0,50.0,0.664074065,0.839259248,136411.4297139399
23512,795.0,795.0,345.0,72360.0,50.0,0.742962953,0.644074065,141763.8556709407
23513,795.0,795.0,375.0,72360.0,50.0,0.738518508,0.277037033,73552.43385789753
23514,795.0,795.0,405.0,63452.641,50.0,0.464662251,0.124960189,-310917.94090000005
23515,795.0,795.0,435.0,536.527,50.0,0.0,0.0,-2628.9823
23516,795.0,825.0,15.0,71550.018,50.0,0.357036947,0.522592461,-350595.0882
23517,795.0,825.0,45.0,71550.0,50.0,0.495925801,0.732222038,30691.98486936494
23518,795.0,825.0,75.0,73349.998,50.0,0.537505127,0.751826878,56626.996516870044
23519,795.0,825.0,105.0,74250.0,50.0,0.776666667,0.507037037,137924.04154440295
23520,795.0,825.0,135.0,74250.0,50.0,0.891111111,0.350740741,169275.93547737983
23521,795.0,825.0,165.0,74250.0,50.0,0.894444444,0.374074074,175329.3147927057
23522,795.0,825.0,195.0,74250.0,50.0,0.838518519,0.477407407,164977.25323401182
23523,795.0,825.0,225.0,74250.0,50.0,0.862962963,0.646666667,209027.3476649141
23524,795.0,825.0,255.0,73550.0,50.0,0.771188276,0.759169242,179808.8340151721
23525,795.0,825.0,285.0,72430.0,50.0,0.777438821,0.920392001,209266.1162873892
23526,795.0,825.0,315.0,72360.0,50.0,0.715925916,0.889629617,172024.11702623544
23527,795.0,825.0,345.0,72360.0,50.0,0.752222212,0.611481473,140652.52576553315
